item_id,order_id,product_id,quantity,total_price
2161,715,24,4,2748.6
2162,716,25,1,316.5
2163,716,17,4,2356.76
2164,716,1,2,79.02
2165,717,13,3,2299.89
2166,717,11,3,1693.65
2167,717,31,3,1309.89
2168,717,5,4,172.96
2169,717,48,2,278.44
2170,718,34,2,1108.0
2171,718,28,3,550.26
2172,719,19,4,325.84
2173,719,24,3,2061.45
2174,719,4,4,1922.32
2175,719,11,2,1129.1
2176,720,30,1,495.12
2177,720,46,1,417.43
2178,721,30,3,1485.36
2179,722,19,4,325.84
2180,722,23,1,622.99
2181,723,39,2,371.7
2182,724,28,2,366.84
2183,724,1,3,118.53
2184,724,47,4,2438.04
2185,724,6,3,604.44
2186,725,33,1,230.56
2187,725,5,3,129.72
2188,725,14,1,99.72
2189,725,44,2,1440.6
2190,726,29,4,2269.68
2191,726,44,1,720.3
2192,726,12,4,946.96
2193,727,39,3,557.55
2194,727,7,4,1831.08
2195,728,32,2,294.9
2196,729,10,2,1223.74
2197,729,14,1,99.72
2198,729,37,2,457.68
2199,729,22,4,222.96
2200,730,41,2,262.88
2201,730,41,4,525.76
2202,730,40,4,1314.36
2203,730,19,3,244.38
2204,730,49,3,1913.46
2205,731,42,1,212.37
2206,732,40,2,657.18
2207,732,43,3,1808.01
2208,732,27,1,146.87
2209,733,28,2,366.84
2210,734,4,1,480.58
2211,734,11,2,1129.1
2212,734,12,3,710.22
2213,735,39,2,371.7
2214,735,20,1,666.94
2215,735,14,1,99.72
2216,735,10,4,2447.48
2217,736,5,2,86.48
2218,737,21,1,470.33
2219,737,40,3,985.77
2220,737,37,1,228.84
2221,737,45,1,302.36
2222,738,29,1,567.42
2223,738,22,2,111.48
2224,738,23,4,2491.96
2225,738,42,2,424.74
2226,738,2,3,633.06
2227,739,50,2,970.4
2228,739,25,1,316.5
2229,739,43,4,2410.68
2230,739,40,3,985.77
2231,740,20,1,666.94
2232,740,26,4,2063.32
2233,740,29,4,2269.68
2234,741,1,4,158.04
2235,741,48,2,278.44
2236,741,20,2,1333.88
2237,741,48,3,417.66
2238,741,50,3,1455.6
2239,742,9,2,1302.72
2240,742,19,1,81.46
2241,742,42,2,424.74
2242,743,29,3,1702.26
2243,743,25,4,1266.0
2244,743,10,1,611.87
2245,744,17,2,1178.38
2246,744,8,1,191.94
2247,744,40,3,985.77
2248,744,12,2,473.48
2249,745,35,4,794.64
2250,746,16,4,1963.64
2251,746,8,2,383.88
2252,746,16,3,1472.73
2253,746,31,3,1309.89
2254,746,34,4,2216.0
2255,747,36,1,647.94
2256,748,40,1,328.59
2257,749,41,1,131.44
2258,749,31,2,873.26
2259,750,38,1,732.25
2260,750,15,1,95.44
2261,751,38,3,2196.75
2262,751,46,1,417.43
2263,751,9,3,1954.08
2264,751,44,2,1440.6
2265,751,49,1,637.82
2266,752,7,4,1831.08
2267,752,17,1,589.19
2268,753,9,3,1954.08
2269,754,3,1,594.45
2270,754,10,3,1835.61
2271,754,17,1,589.19
2272,755,50,1,485.2
2273,755,37,2,457.68
2274,755,26,1,515.83
2275,756,16,4,1963.64
2276,756,24,2,1374.3
2277,757,3,2,1188.9
2278,757,43,4,2410.68
2279,758,47,3,1828.53
2280,758,23,4,2491.96
2281,758,44,4,2881.2
2282,758,42,1,212.37
2283,758,4,2,961.16
2284,759,16,4,1963.64
2285,759,27,3,440.61
2286,759,33,2,461.12
2287,759,1,4,158.04
2288,759,11,3,1693.65
2289,760,10,4,2447.48
2290,760,38,4,2929.0
2291,760,13,3,2299.89
2292,761,23,2,1245.98
2293,761,1,4,158.04
2294,761,18,3,2337.09
2295,761,19,3,244.38
2296,761,21,4,1881.32
2297,762,41,1,131.44
2298,762,38,1,732.25
2299,762,47,3,1828.53
2300,762,27,1,146.87
2301,763,45,3,907.08
2302,763,37,1,228.84
2303,764,27,2,293.74
2304,764,3,3,1783.35
2305,765,15,2,190.88
2306,765,33,1,230.56
2307,765,13,1,766.63
2308,765,28,4,733.68
2309,765,40,3,985.77
2310,766,13,3,2299.89
2311,766,21,3,1410.99
2312,767,35,3,595.98
2313,767,5,3,129.72
2314,768,27,4,587.48
2315,768,36,2,1295.88
2316,768,14,1,99.72
2317,768,21,3,1410.99
2318,768,1,4,158.04
2319,769,20,1,666.94
2320,769,7,3,1373.31
2321,769,49,1,637.82
2322,769,15,4,381.76
2323,769,46,1,417.43
2324,770,14,3,299.16
2325,770,3,4,2377.8
2326,770,40,4,1314.36
2327,771,36,1,647.94
2328,771,22,4,222.96
2329,771,43,1,602.67
2330,771,46,3,1252.29
2331,771,32,1,147.45
2332,772,48,2,278.44
2333,772,37,2,457.68
2334,772,38,1,732.25
2335,773,39,1,185.85
2336,773,23,2,1245.98
2337,773,39,4,743.4
2338,773,47,3,1828.53
2339,774,32,2,294.9
2340,774,5,3,129.72
2341,775,16,1,490.91
2342,775,28,4,733.68
2343,775,44,3,2160.9
2344,775,30,1,495.12
2345,776,22,4,222.96
2346,776,13,2,1533.26
2347,776,33,2,461.12
2348,776,47,4,2438.04
2349,776,9,2,1302.72
2350,777,25,2,633.0
2351,777,17,2,1178.38
2352,777,2,2,422.04
2353,777,14,1,99.72
2354,777,39,3,557.55
2355,778,11,1,564.55
2356,778,11,1,564.55
2357,778,33,4,922.24
2358,779,36,3,1943.82
2359,779,21,2,940.66
2360,779,37,3,686.52
2361,780,12,1,236.74
2362,780,33,3,691.68
2363,780,41,2,262.88
2364,780,10,3,1835.61
2365,780,37,4,915.36
2366,781,19,1,81.46
2367,781,13,2,1533.26
2368,781,48,2,278.44
2369,781,21,3,1410.99
2370,782,20,1,666.94
2371,783,16,2,981.82
2372,783,23,3,1868.97
2373,784,14,4,398.88
2374,784,40,4,1314.36
2375,784,3,1,594.45
2376,785,40,2,657.18
2377,785,47,2,1219.02
2378,786,20,4,2667.76
2379,786,28,2,366.84
2380,786,24,1,687.15
2381,787,7,1,457.77
2382,787,35,3,595.98
2383,787,34,2,1108.0
2384,787,49,1,637.82
2385,787,42,3,637.11
2386,788,47,3,1828.53
2387,788,29,1,567.42
2388,788,50,4,1940.8
2389,788,17,1,589.19
2390,788,14,1,99.72
2391,789,17,1,589.19
2392,789,31,1,436.63
2393,789,30,3,1485.36
2394,790,34,4,2216.0
2395,790,48,1,139.22
2396,791,15,1,95.44
2397,791,39,2,371.7
2398,791,21,2,940.66
2399,791,39,4,743.4
2400,792,38,2,1464.5
2401,793,15,3,286.32
2402,793,32,4,589.8
2403,793,41,4,525.76
2404,794,14,3,299.16
2405,795,22,2,111.48
2406,795,42,3,637.11
2407,795,12,1,236.74
2408,796,50,1,485.2
2409,796,33,3,691.68
2410,796,2,2,422.04
2411,796,49,2,1275.64
2412,797,14,2,199.44
2413,797,27,1,146.87
2414,797,13,4,3066.52
2415,797,45,2,604.72
2416,798,21,2,940.66
2417,798,50,4,1940.8
2418,799,45,3,907.08
2419,799,37,4,915.36
2420,799,11,2,1129.1
2421,799,11,2,1129.1
2422,799,6,2,402.96
2423,800,44,3,2160.9
2424,800,41,2,262.88
2425,801,9,2,1302.72
2426,801,50,3,1455.6
2427,802,11,1,564.55
2428,802,32,2,294.9
2429,802,12,3,710.22
2430,802,33,2,461.12
2431,802,28,1,183.42
2432,803,4,4,1922.32
2433,803,17,3,1767.57
2434,803,18,4,3116.12
2435,803,33,3,691.68
2436,804,1,1,39.51
2437,804,2,2,422.04
2438,805,31,3,1309.89
2439,806,3,2,1188.9
2440,806,45,2,604.72
2441,806,47,1,609.51
2442,806,20,3,2000.82
2443,806,28,1,183.42
2444,807,30,4,1980.48
2445,807,49,3,1913.46
2446,808,41,4,525.76
2447,808,11,2,1129.1
2448,808,39,2,371.7
2449,808,4,2,961.16
2450,809,9,4,2605.44
2451,810,49,2,1275.64
2452,810,5,2,86.48
2453,811,21,4,1881.32
2454,811,26,4,2063.32
2455,812,48,2,278.44
2456,812,21,4,1881.32
2457,812,29,4,2269.68
2458,812,38,1,732.25
2459,813,20,4,2667.76
2460,813,6,1,201.48
2461,813,28,1,183.42
2462,814,12,2,473.48
2463,815,29,4,2269.68
2464,815,25,1,316.5
2465,815,17,4,2356.76
2466,815,49,1,637.82
2467,815,9,2,1302.72
2468,816,49,4,2551.28
2469,816,12,3,710.22
2470,816,42,3,637.11
2471,816,1,4,158.04
2472,817,8,3,575.82
2473,817,21,1,470.33
2474,817,39,2,371.7
2475,817,1,4,158.04
2476,818,42,1,212.37
2477,819,12,2,473.48
2478,819,18,4,3116.12
2479,819,20,4,2667.76
2480,819,28,3,550.26
2481,819,40,4,1314.36
2482,820,13,4,3066.52
2483,820,32,2,294.9
2484,821,22,3,167.22
2485,821,48,2,278.44
2486,821,6,1,201.48
2487,822,18,4,3116.12
2488,823,23,4,2491.96
2489,824,23,2,1245.98
2490,824,40,4,1314.36
2491,824,33,4,922.24
2492,824,30,1,495.12
2493,824,22,2,111.48
2494,825,49,2,1275.64
2495,825,43,2,1205.34
2496,825,40,2,657.18
2497,825,18,2,1558.06
2498,825,14,1,99.72
2499,826,36,3,1943.82
2500,826,32,4,589.8
2501,826,10,3,1835.61
2502,827,1,2,79.02
2503,828,47,3,1828.53
2504,828,13,1,766.63
2505,828,29,4,2269.68
2506,828,24,4,2748.6
2507,828,19,4,325.84
2508,829,6,4,805.92
2509,829,19,2,162.92
2510,829,38,2,1464.5
2511,829,34,4,2216.0
2512,829,40,4,1314.36
2513,830,25,1,316.5
2514,830,38,1,732.25
2515,830,35,2,397.32
2516,830,44,3,2160.9
2517,831,23,2,1245.98
2518,832,49,3,1913.46
2519,833,23,1,622.99
2520,833,6,3,604.44
2521,834,26,1,515.83
2522,835,24,2,1374.3
2523,835,32,2,294.9
2524,835,10,3,1835.61
2525,835,3,2,1188.9
2526,836,19,3,244.38
2527,836,46,1,417.43
2528,836,4,1,480.58
2529,836,34,3,1662.0
2530,836,38,3,2196.75
2531,837,1,1,39.51
2532,837,48,4,556.88
2533,837,37,1,228.84
2534,837,28,3,550.26
2535,838,12,1,236.74
2536,838,38,3,2196.75
2537,839,6,2,402.96
2538,839,16,2,981.82
2539,839,22,1,55.74
2540,839,27,1,146.87
2541,840,41,4,525.76
2542,841,16,3,1472.73
2543,841,19,3,244.38
2544,841,4,3,1441.74
2545,841,26,2,1031.66
2546,842,40,4,1314.36
2547,842,30,4,1980.48
2548,842,39,2,371.7
2549,842,49,2,1275.64
2550,842,14,3,299.16
2551,843,45,1,302.36
2552,844,49,4,2551.28
2553,844,34,4,2216.0
2554,845,4,3,1441.74
2555,845,5,2,86.48
2556,845,31,1,436.63
2557,846,2,3,633.06
2558,846,45,1,302.36
2559,846,47,3,1828.53
2560,847,45,3,907.08
2561,847,32,1,147.45
2562,847,1,1,39.51
2563,847,38,3,2196.75
2564,847,5,3,129.72
2565,848,6,1,201.48
2566,848,21,2,940.66
2567,848,28,2,366.84
2568,848,50,3,1455.6
2569,848,24,3,2061.45
2570,849,14,1,99.72
2571,849,45,2,604.72
2572,849,9,4,2605.44
2573,849,9,2,1302.72
2574,850,4,3,1441.74
2575,850,13,4,3066.52
2576,850,36,4,2591.76
2577,850,29,1,567.42
2578,850,28,3,550.26
2579,851,2,2,422.04
2580,852,1,1,39.51
2581,852,36,2,1295.88
2582,852,30,3,1485.36
2583,853,2,4,844.08
2584,853,28,2,366.84
2585,853,36,4,2591.76
2586,854,44,1,720.3
2587,854,44,3,2160.9
2588,854,24,3,2061.45
2589,854,17,1,589.19
2590,854,50,3,1455.6
2591,855,39,4,743.4
2592,856,6,3,604.44
2593,856,35,2,397.32
2594,856,12,3,710.22
2595,856,30,2,990.24
2596,857,29,1,567.42
2597,857,6,2,402.96
2598,857,30,1,495.12
2599,858,34,1,554.0
2600,858,35,4,794.64
2601,858,28,2,366.84
2602,858,43,2,1205.34
2603,858,32,3,442.35
2604,859,5,3,129.72
2605,859,19,2,162.92
2606,859,40,1,328.59
2607,860,34,2,1108.0
2608,860,37,1,228.84
2609,861,49,1,637.82
2610,861,32,1,147.45
2611,861,39,3,557.55
2612,861,34,1,554.0
2613,862,2,4,844.08
2614,862,43,1,602.67
2615,862,11,1,564.55
2616,863,50,1,485.2
2617,863,22,3,167.22
2618,863,4,2,961.16
2619,864,14,2,199.44
2620,864,46,3,1252.29
2621,865,45,3,907.08
2622,865,8,4,767.76
2623,865,13,1,766.63
2624,865,30,3,1485.36
2625,865,5,2,86.48
2626,866,34,1,554.0
2627,867,46,2,834.86
2628,868,30,3,1485.36
2629,868,26,3,1547.49
2630,868,37,2,457.68
2631,868,6,3,604.44
2632,868,7,2,915.54
2633,869,9,3,1954.08
2634,870,27,4,587.48
2635,870,34,1,554.0
2636,870,34,2,1108.0
2637,870,27,1,146.87
2638,870,50,4,1940.8
2639,871,14,4,398.88
2640,872,24,4,2748.6
2641,873,8,4,767.76
2642,873,18,3,2337.09
2643,874,31,2,873.26
2644,874,47,1,609.51
2645,874,44,4,2881.2
2646,875,42,4,849.48
2647,876,29,4,2269.68
2648,876,23,4,2491.96
2649,876,12,2,473.48
2650,877,35,3,595.98
2651,877,37,3,686.52
2652,877,45,4,1209.44
2653,877,21,2,940.66
2654,877,41,3,394.32
2655,878,6,4,805.92
2656,878,32,1,147.45
2657,878,13,1,766.63
2658,878,48,4,556.88
2659,879,37,4,915.36
2660,879,19,4,325.84
2661,879,11,2,1129.1
2662,880,37,2,457.68
2663,880,46,1,417.43
2664,880,46,4,1669.72
2665,880,8,1,191.94
2666,880,49,3,1913.46
2667,881,37,4,915.36
2668,881,15,4,381.76
2669,881,47,4,2438.04
2670,882,1,2,79.02
2671,882,7,2,915.54
2672,882,14,4,398.88
2673,882,36,4,2591.76
2674,882,9,1,651.36
2675,883,3,4,2377.8
2676,883,5,4,172.96
2677,884,18,1,779.03
2678,884,3,4,2377.8
2679,885,37,4,915.36
2680,885,42,3,637.11
2681,885,6,1,201.48
2682,885,1,4,158.04
2683,885,3,2,1188.9
2684,886,13,1,766.63
2685,886,44,1,720.3
2686,886,38,4,2929.0
2687,886,30,3,1485.36
2688,887,9,1,651.36
2689,888,4,1,480.58
2690,888,10,2,1223.74
2691,889,23,3,1868.97
2692,889,44,4,2881.2
2693,889,50,4,1940.8
2694,889,44,2,1440.6
2695,889,28,2,366.84
2696,890,42,3,637.11
2697,890,13,4,3066.52
2698,890,42,3,637.11
2699,891,8,4,767.76
2700,891,32,2,294.9
2701,891,16,3,1472.73
2702,891,50,1,485.2
2703,891,21,3,1410.99
2704,892,39,3,557.55
2705,893,10,1,611.87
2706,893,30,2,990.24
2707,893,5,4,172.96
2708,894,40,4,1314.36
2709,894,11,4,2258.2
2710,894,31,4,1746.52
2711,895,18,2,1558.06
2712,895,50,2,970.4
2713,895,28,4,733.68
2714,895,9,2,1302.72
2715,895,30,2,990.24
2716,896,2,4,844.08
2717,896,45,2,604.72
2718,896,24,3,2061.45
2719,897,25,1,316.5
2720,897,31,1,436.63
2721,898,43,4,2410.68
2722,898,5,4,172.96
2723,899,6,2,402.96
2724,900,5,4,172.96
2725,900,38,2,1464.5
2726,900,36,4,2591.76
2727,900,28,4,733.68
2728,900,32,4,589.8
2729,901,12,2,473.48
2730,901,38,2,1464.5
2731,901,7,4,1831.08
2732,902,7,4,1831.08
2733,902,12,2,473.48
2734,902,45,3,907.08
2735,902,31,4,1746.52
2736,902,10,3,1835.61
2737,903,27,4,587.48
2738,904,47,4,2438.04
2739,905,34,3,1662.0
2740,905,10,4,2447.48
2741,906,45,1,302.36
2742,906,25,2,633.0
2743,906,22,4,222.96
2744,906,17,1,589.19
2745,906,1,3,118.53
2746,907,1,1,39.51
2747,907,37,4,915.36
2748,907,23,4,2491.96
2749,908,28,3,550.26
2750,908,41,4,525.76
2751,908,42,3,637.11
2752,908,1,3,118.53
2753,909,40,1,328.59
2754,909,43,3,1808.01
2755,910,10,4,2447.48
2756,911,10,1,611.87
2757,911,30,3,1485.36
2758,911,11,1,564.55
2759,911,17,3,1767.57
2760,911,47,4,2438.04
2761,912,10,1,611.87
2762,912,15,3,286.32
2763,913,2,3,633.06
2764,913,45,3,907.08
2765,914,50,2,970.4
2766,915,50,3,1455.6
2767,915,46,2,834.86
2768,915,11,3,1693.65
2769,915,34,2,1108.0
2770,916,26,1,515.83
2771,916,45,3,907.08
2772,917,30,2,990.24
2773,917,36,4,2591.76
2774,918,3,4,2377.8
2775,918,39,2,371.7
2776,919,40,3,985.77
2777,919,43,1,602.67
2778,919,21,3,1410.99
2779,919,13,1,766.63
2780,919,41,1,131.44
2781,920,23,4,2491.96
2782,920,45,4,1209.44
2783,920,26,3,1547.49
2784,920,9,4,2605.44
2785,921,10,4,2447.48
2786,921,45,4,1209.44
2787,922,21,2,940.66
2788,922,38,4,2929.0
2789,922,44,1,720.3
2790,923,23,4,2491.96
2791,923,27,3,440.61
2792,923,33,1,230.56
2793,923,37,1,228.84
2794,924,2,3,633.06
2795,924,40,3,985.77
2796,924,12,3,710.22
2797,924,24,3,2061.45
2798,925,28,4,733.68
2799,925,33,4,922.24
2800,925,8,2,383.88
2801,926,46,3,1252.29
2802,926,2,2,422.04
2803,926,28,3,550.26
2804,926,44,1,720.3
2805,926,34,1,554.0
2806,927,21,4,1881.32
2807,928,20,1,666.94
2808,928,26,4,2063.32
2809,928,26,3,1547.49
2810,928,37,2,457.68
2811,928,26,3,1547.49
2812,929,42,1,212.37
2813,929,20,1,666.94
2814,930,18,2,1558.06
2815,931,41,1,131.44
2816,932,1,2,79.02
2817,932,43,1,602.67
2818,932,2,2,422.04
2819,932,23,3,1868.97
2820,932,43,3,1808.01
2821,933,25,4,1266.0
2822,934,7,3,1373.31
2823,934,20,2,1333.88
2824,934,22,1,55.74
2825,935,6,4,805.92
2826,936,14,1,99.72
2827,936,17,3,1767.57
2828,936,21,3,1410.99
2829,937,38,1,732.25
2830,937,14,4,398.88
2831,937,33,2,461.12
2832,937,3,4,2377.8
2833,938,6,2,402.96
2834,939,22,1,55.74
2835,939,44,4,2881.2
2836,940,34,1,554.0
2837,941,31,3,1309.89
2838,941,48,4,556.88
2839,941,26,1,515.83
2840,941,38,4,2929.0
2841,941,27,2,293.74
2842,942,17,4,2356.76
2843,943,2,3,633.06
2844,943,11,4,2258.2
2845,944,7,4,1831.08
2846,944,28,4,733.68
2847,944,6,1,201.48
2848,944,32,2,294.9
2849,945,17,4,2356.76
2850,945,10,1,611.87
2851,945,8,3,575.82
2852,945,14,3,299.16
2853,946,30,1,495.12
2854,946,22,1,55.74
2855,946,25,3,949.5
2856,946,11,3,1693.65
2857,947,49,3,1913.46
2858,947,39,2,371.7
2859,947,21,2,940.66
2860,947,4,1,480.58
2861,948,36,3,1943.82
2862,948,21,4,1881.32
2863,949,12,4,946.96
2864,949,31,1,436.63
2865,949,46,4,1669.72
2866,950,12,1,236.74
2867,950,10,2,1223.74
2868,951,21,2,940.66
2869,951,4,4,1922.32
2870,951,5,4,172.96
2871,951,12,1,236.74
2872,951,44,3,2160.9
2873,952,29,1,567.42
2874,952,24,1,687.15
2875,952,43,3,1808.01
2876,952,41,1,131.44
2877,953,23,4,2491.96
2878,954,18,4,3116.12
2879,954,31,2,873.26
2880,955,2,1,211.02
2881,956,33,1,230.56
2882,956,46,4,1669.72
2883,956,48,1,139.22
2884,956,30,2,990.24
2885,957,25,2,633.0
2886,958,4,1,480.58
2887,958,47,4,2438.04
2888,958,38,2,1464.5
2889,959,16,4,1963.64
2890,960,39,4,743.4
2891,960,15,3,286.32
2892,961,10,1,611.87
2893,961,2,2,422.04
2894,961,11,3,1693.65
2895,962,21,2,940.66
2896,963,19,3,244.38
2897,964,14,2,199.44
2898,964,8,3,575.82
2899,964,33,2,461.12
2900,964,25,4,1266.0
2901,965,21,1,470.33
2902,965,49,2,1275.64
2903,965,38,1,732.25
2904,965,25,4,1266.0
2905,965,35,2,397.32
2906,966,22,1,55.74
2907,966,8,1,191.94
2908,966,37,1,228.84
2909,966,9,2,1302.72
2910,967,8,3,575.82
2911,967,28,4,733.68
2912,967,28,4,733.68
2913,967,49,2,1275.64
2914,967,4,2,961.16
2915,968,2,4,844.08
2916,968,2,4,844.08
2917,968,35,2,397.32
2918,968,23,2,1245.98
2919,968,37,1,228.84
2920,969,42,1,212.37
2921,969,18,3,2337.09
2922,969,48,3,417.66
2923,969,23,4,2491.96
2924,970,34,1,554.0
2925,970,41,1,131.44
2926,971,14,2,199.44
2927,971,14,4,398.88
2928,971,20,2,1333.88
2929,971,8,3,575.82
2930,971,1,1,39.51
2931,972,7,2,915.54
2932,973,8,2,383.88
2933,973,30,2,990.24
2934,973,13,1,766.63
2935,973,31,1,436.63
2936,974,23,2,1245.98
2937,974,26,4,2063.32
2938,974,28,3,550.26
2939,975,38,4,2929.0
2940,975,44,1,720.3
2941,975,9,1,651.36
2942,975,26,1,515.83
2943,975,16,2,981.82
2944,976,29,4,2269.68
2945,977,31,1,436.63
2946,978,43,3,1808.01
2947,978,19,4,325.84
2948,978,1,2,79.02
2949,978,16,3,1472.73
2950,978,45,2,604.72
2951,979,38,2,1464.5
2952,979,33,1,230.56
2953,979,17,2,1178.38
2954,980,21,4,1881.32
2955,980,13,2,1533.26
2956,981,35,4,794.64
2957,981,19,1,81.46
2958,981,27,4,587.48
2959,981,34,2,1108.0
2960,981,37,2,457.68
2961,982,36,3,1943.82
2962,982,38,2,1464.5
2963,982,27,4,587.48
2964,982,18,2,1558.06
2965,983,45,2,604.72
2966,983,13,3,2299.89
2967,983,35,2,397.32
2968,984,29,1,567.42
2969,984,34,3,1662.0
2970,984,31,2,873.26
2971,984,47,1,609.51
2972,984,9,4,2605.44
2973,985,17,2,1178.38
2974,985,1,3,118.53
2975,985,11,2,1129.1
2976,985,2,3,633.06
2977,986,12,2,473.48
2978,986,24,2,1374.3
2979,986,7,1,457.77
2980,986,33,4,922.24
2981,986,41,4,525.76
2982,987,50,4,1940.8
2983,987,32,4,589.8
2984,987,14,3,299.16
2985,987,23,1,622.99
2986,987,43,4,2410.68
2987,988,35,3,595.98
2988,988,39,4,743.4
2989,989,22,1,55.74
2990,989,37,4,915.36
2991,989,40,1,328.59
2992,989,16,1,490.91
2993,989,47,4,2438.04
2994,990,30,4,1980.48
2995,991,35,4,794.64
2996,991,16,1,490.91
2997,991,33,4,922.24
2998,991,5,4,172.96
2999,992,30,1,495.12
3000,992,22,4,222.96
3001,992,27,2,293.74
3002,992,25,2,633.0
3003,992,9,3,1954.08
3004,993,23,1,622.99
3005,993,14,1,99.72
3006,994,49,2,1275.64
3007,994,16,4,1963.64
3008,994,30,1,495.12
3009,995,27,4,587.48
3010,995,7,2,915.54
3011,996,14,1,99.72
3012,996,23,1,622.99
3013,996,29,4,2269.68
3014,996,12,3,710.22
3015,997,31,3,1309.89
3016,998,17,2,1178.38
3017,998,9,1,651.36
3018,998,29,3,1702.26
3019,999,50,3,1455.6
3020,999,20,1,666.94
3021,999,38,1,732.25
3022,999,15,4,381.76
3023,999,29,3,1702.26
3024,1000,37,1,228.84
3025,1000,44,3,2160.9
3026,1000,20,3,2000.82
3027,1000,25,2,633.0
3028,1000,49,1,637.82
3029,1001,11,3,1693.65
3030,1001,48,2,278.44
3031,1002,24,2,1374.3
3032,1002,18,2,1558.06
3033,1002,40,3,985.77
3034,1002,23,3,1868.97
3035,1003,29,4,2269.68
3036,1003,12,3,710.22
3037,1003,45,1,302.36
3038,1003,6,1,201.48
3039,1003,7,3,1373.31
3040,1004,38,4,2929.0
3041,1004,15,1,95.44
3042,1004,38,4,2929.0
3043,1004,21,3,1410.99
3044,1005,3,3,1783.35
3045,1005,40,1,328.59
3046,1005,46,2,834.86
3047,1005,13,4,3066.52
3048,1005,2,1,211.02
3049,1006,6,2,402.96
3050,1006,25,3,949.5
3051,1006,22,1,55.74
3052,1006,19,1,81.46
3053,1007,20,1,666.94
3054,1007,27,2,293.74
3055,1007,37,4,915.36
3056,1008,34,1,554.0
3057,1008,21,3,1410.99
3058,1009,36,2,1295.88
3059,1009,19,4,325.84
3060,1009,31,3,1309.89
3061,1009,38,4,2929.0
3062,1009,49,4,2551.28
3063,1010,2,1,211.02
3064,1011,39,3,557.55
3065,1011,21,4,1881.32
3066,1011,21,3,1410.99
3067,1011,18,3,2337.09
3068,1011,2,4,844.08
3069,1012,16,4,1963.64
3070,1012,39,4,743.4
3071,1012,13,3,2299.89
3072,1012,18,2,1558.06
3073,1012,50,3,1455.6
3074,1013,5,2,86.48
3075,1013,40,4,1314.36
3076,1013,36,3,1943.82
3077,1014,17,3,1767.57
3078,1014,29,3,1702.26
3079,1015,41,2,262.88
3080,1015,35,3,595.98
3081,1016,20,2,1333.88
3082,1016,45,2,604.72
3083,1017,42,1,212.37
3084,1018,31,3,1309.89
3085,1018,37,3,686.52
3086,1018,7,2,915.54
3087,1018,43,2,1205.34
3088,1019,39,3,557.55
3089,1019,26,2,1031.66
3090,1019,18,3,2337.09
3091,1020,19,2,162.92
3092,1020,48,3,417.66
3093,1020,15,1,95.44
3094,1020,9,1,651.36
3095,1020,1,4,158.04
3096,1021,23,4,2491.96
3097,1021,50,3,1455.6
3098,1022,40,3,985.77
3099,1023,14,2,199.44
3100,1023,35,4,794.64
3101,1023,1,3,118.53
3102,1024,22,1,55.74
3103,1024,41,2,262.88
3104,1024,7,1,457.77
3105,1024,17,3,1767.57
3106,1025,2,2,422.04
3107,1025,14,4,398.88
3108,1025,5,3,129.72
3109,1025,12,1,236.74
3110,1026,33,2,461.12
3111,1027,44,2,1440.6
3112,1027,34,1,554.0
3113,1027,2,1,211.02
3114,1028,28,4,733.68
3115,1029,25,3,949.5
3116,1029,38,1,732.25
3117,1029,34,3,1662.0
3118,1029,29,4,2269.68
3119,1030,34,3,1662.0
3120,1030,3,4,2377.8
3121,1030,26,3,1547.49
3122,1030,48,1,139.22
3123,1031,4,3,1441.74
3124,1031,33,3,691.68
3125,1031,31,4,1746.52
3126,1032,11,4,2258.2
3127,1032,48,4,556.88
3128,1033,11,2,1129.1
3129,1033,29,4,2269.68
3130,1033,32,4,589.8
3131,1034,46,1,417.43
3132,1034,19,2,162.92
3133,1034,9,2,1302.72
3134,1034,36,3,1943.82
3135,1034,20,4,2667.76
3136,1035,14,4,398.88
3137,1036,21,4,1881.32
3138,1037,49,2,1275.64
3139,1037,41,4,525.76
3140,1037,8,2,383.88
3141,1037,20,2,1333.88
3142,1038,10,3,1835.61
3143,1038,33,4,922.24
3144,1038,45,1,302.36
3145,1038,12,3,710.22
3146,1039,33,4,922.24
3147,1039,38,2,1464.5
3148,1039,34,1,554.0
3149,1039,24,1,687.15
3150,1040,9,3,1954.08
3151,1040,7,4,1831.08
3152,1040,15,1,95.44
3153,1041,48,2,278.44
3154,1041,33,4,922.24
3155,1041,27,2,293.74
3156,1041,23,1,622.99
3157,1042,28,4,733.68
3158,1042,23,1,622.99
3159,1042,10,3,1835.61
3160,1043,34,4,2216.0
3161,1043,23,1,622.99
3162,1043,30,3,1485.36
3163,1044,4,1,480.58
3164,1044,2,3,633.06
3165,1044,43,2,1205.34
3166,1044,17,1,589.19
3167,1044,26,2,1031.66
3168,1045,19,2,162.92
3169,1045,10,3,1835.61
3170,1045,1,2,79.02
3171,1045,1,1,39.51
3172,1046,40,4,1314.36
3173,1046,19,3,244.38
3174,1046,32,1,147.45
3175,1047,17,1,589.19
3176,1047,23,2,1245.98
3177,1047,48,2,278.44
3178,1048,41,2,262.88
3179,1048,38,3,2196.75
3180,1048,20,3,2000.82
3181,1048,22,3,167.22
3182,1048,27,3,440.61
3183,1049,27,3,440.61
3184,1050,32,3,442.35
3185,1050,43,3,1808.01
3186,1051,31,3,1309.89
3187,1051,42,2,424.74
3188,1051,26,1,515.83
3189,1051,9,2,1302.72
3190,1052,37,2,457.68
3191,1052,46,1,417.43
3192,1053,9,1,651.36
